"Time","Q-S102 O2","Q-G265 Flow V","Q-S151 CO2","Probe Temp","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
2719,3.99,1.24,460.02,23.4,215,3.992,,,,,,,,,,,,,,,,,,
2720,3.99,1.24,460.17,23.4,215,3.992,,,,,,,,,,,,,,,,,,
2721,3.99,1.24,460.24,23.4,215,3.992,,,,,,,,,,,,,,,,,,
2722,3.99,1.24,460.46,23.4,215,3.992,,,,,,,,,,,,,,,,,,
2723,3.99,1.24,460.65,23.4,215,3.991,,,,,,,,,,,,,,,,,,
2724,3.99,1.24,460.72,23.4,216,3.991,,,,,,,,,,,,,,,,,,
2725,3.99,1.24,460.80,23.4,216,3.991,,,,,,,,,,,,,,,,,,
2726,3.99,1.24,460.69,23.4,216,3.990,,,,,,,,,,,,,,,,,,
2727,3.99,1.25,460.98,23.4,216,3.990,,,,,,,,,,,,,,,,,,
2728,3.99,1.25,461.02,23.4,216,3.990,,,,,,,,,,,,,,,,,,
2729,3.99,1.25,460.94,23.4,217,3.990,,,,,,,,,,,,,,,,,,
2730,3.99,1.25,461.28,23.4,217,3.990,,,,,,,,,,,,,,,,,,
2731,3.99,1.25,461.13,23.4,217,3.990,,,,,,,,,,,,,,,,,,
2732,3.99,1.25,460.98,23.4,217,3.990,,,,,,,,,,,,,,,,,,
2733,3.99,1.25,461.05,23.4,216,3.990,,,,,,,,,,,,,,,,,,
2734,3.99,1.25,461.17,23.4,216,3.990,,,,,,,,,,,,,,,,,,
2735,3.99,1.24,461.20,23.4,216,3.989,,,,,,,,,,,,,,,,,,
2736,3.99,1.24,461.24,23.4,216,3.989,,,,,,,,,,,,,,,,,,
2737,3.99,1.25,461.28,23.4,216,3.989,,,,,,,,,,,,,,,,,,
2738,3.99,1.25,461.31,23.4,216,3.989,,,,,,,,,,,,,,,,,,
2739,3.99,1.25,461.28,23.4,216,3.989,,,,,,,,,,,,,,,,,,
2740,3.99,1.25,461.35,23.4,216,3.989,,,,,,,,,,,,,,,,,,
2741,3.99,1.25,461.20,23.4,217,3.989,,,,,,,,,,,,,,,,,,
2742,3.99,1.25,461.42,23.4,217,3.990,,,,,,,,,,,,,,,,,,
2743,3.99,1.25,461.28,23.4,217,3.990,,,,,,,,,,,,,,,,,,
2744,3.99,1.25,461.61,23.4,218,3.990,,,,,,,,,,,,,,,,,,
2745,3.99,1.25,461.57,23.4,218,3.990,,,,,,,,,,,,,,,,,,
2746,3.99,1.25,461.68,23.4,217,3.990,,,,,,,,,,,,,,,,,,
2747,3.99,1.25,461.90,23.4,217,3.990,,,,,,,,,,,,,,,,,,
2748,3.99,1.25,461.98,23.4,218,3.990,,,,,,,,,,,,,,,,,,
2749,3.99,1.25,462.20,23.4,218,3.990,,,,,,,,,,,,,,,,,,
2750,3.99,1.25,462.31,23.4,218,3.989,,,,,,,,,,,,,,,,,,
2751,3.99,1.26,462.42,23.4,219,3.989,,,,,,,,,,,,,,,,,,
2752,3.99,1.26,462.53,23.4,219,3.989,,,,,,,,,,,,,,,,,,
2753,3.99,1.25,462.57,23.4,217,3.989,,,,,,,,,,,,,,,,,,
2754,3.99,1.26,462.57,23.4,219,3.990,,,,,,,,,,,,,,,,,,
2755,3.99,1.26,462.94,23.4,219,3.992,,,,,,,,,,,,,,,,,,
2756,3.99,1.26,463.23,23.4,219,3.995,,,,,,,,,,,,,,,,,,
2757,4.00,1.26,463.90,23.4,219,3.998,,,,,,,,,,,,,,,,,,
2758,4.00,1.25,464.23,23.4,218,4.001,,,,,,,,,,,,,,,,,,
2759,4.00,1.25,464.78,23.4,217,4.003,,,,,,,,,,,,,,,,,,
2760,4.01,1.25,464.97,23.4,216,4.006,,,,,,,,,,,,,,,,,,
2761,4.01,1.25,465.22,23.4,216,4.008,,,,,,,,,,,,,,,,,,
2762,4.01,1.25,465.56,23.4,217,4.010,,,,,,,,,,,,,,,,,,
2763,4.01,1.25,465.85,23.4,217,4.012,,,,,,,,,,,,,,,,,,
2764,4.02,1.25,466.51,23.4,217,4.013,,,,,,,,,,,,,,,,,,
2765,4.02,1.25,466.70,23.4,217,4.014,,,,,,,,,,,,,,,,,,
2766,4.02,1.25,466.88,23.4,217,4.015,,,,,,,,,,,,,,,,,,
2767,4.02,1.25,467.10,23.4,217,4.016,,,,,,,,,,,,,,,,,,
2768,4.02,1.25,466.99,23.4,217,4.017,,,,,,,,,,,,,,,,,,
2769,4.02,1.25,466.66,23.4,217,4.017,,,,,,,,,,,,,,,,,,
2770,4.02,1.25,465.92,23.4,217,4.017,,,,,,,,,,,,,,,,,,
2771,4.02,1.25,465.48,23.4,217,4.017,,,,,,,,,,,,,,,,,,
2772,4.02,1.25,464.56,23.4,217,4.018,,,,,,,,,,,,,,,,,,
2773,4.02,1.25,463.23,23.4,216,4.018,,,,,,,,,,,,,,,,,,
2774,4.02,1.25,462.20,23.4,216,4.018,,,,,,,,,,,,,,,,,,
2775,4.02,1.25,460.39,23.4,216,4.018,,,,,,,,,,,,,,,,,,
2776,4.02,1.25,458.99,23.4,216,4.018,,,,,,,,,,,,,,,,,,
2777,4.02,1.25,457.25,23.4,217,4.018,,,,,,,,,,,,,,,,,,
2778,4.02,1.25,455.23,23.4,216,4.018,,,,,,,,,,,,,,,,,,
2779,4.02,1.25,453.53,23.4,216,4.018,,,,,,,,,,,,,,,,,,
2780,4.02,1.25,452.46,23.4,217,4.019,,,,,,,,,,,,,,,,,,
2781,4.02,1.25,450.72,23.4,217,4.019,,,,,,,,,,,,,,,,,,
2782,4.02,1.25,449.14,23.4,216,4.019,,,,,,,,,,,,,,,,,,
2783,4.02,1.25,447.15,23.4,216,4.019,,,,,,,,,,,,,,,,,,
2784,4.02,1.25,445.89,23.4,216,4.020,,,,,,,,,,,,,,,,,,
2785,4.02,1.25,444.30,23.4,216,4.019,,,,,,,,,,,,,,,,,,
2786,4.02,1.25,443.53,23.4,216,4.020,,,,,,,,,,,,,,,,,,
2787,4.02,1.25,442.53,23.4,216,4.019,,,,,,,,,,,,,,,,,,
2788,4.02,1.24,441.06,23.4,216,4.019,,,,,,,,,,,,,,,,,,
2789,4.02,1.24,440.80,23.4,216,4.019,,,,,,,,,,,,,,,,,,
2790,4.02,1.24,439.99,23.4,215,4.019,,,,,,,,,,,,,,,,,,
2791,4.02,1.24,439.21,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2792,4.02,1.24,438.96,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2793,4.02,1.24,438.44,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2794,4.02,1.24,438.11,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2795,4.02,1.24,437.81,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2796,4.02,1.24,437.52,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2797,4.02,1.24,436.85,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2798,4.02,1.24,436.74,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2799,4.02,1.24,436.63,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2800,4.02,1.24,436.23,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2801,4.02,1.24,435.93,23.4,216,4.020,,,,,,,,,,,,,,,,,,
2802,4.02,1.24,435.82,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2803,4.02,1.24,435.75,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2804,4.02,1.24,435.97,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2805,4.02,1.24,435.97,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2806,4.02,1.24,435.93,23.3,215,4.020,,,,,,,,,,,,,,,,,,
2807,4.02,1.24,435.52,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2808,4.02,1.24,436.04,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2809,4.02,1.24,436.04,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2810,4.02,1.24,435.75,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2811,4.02,1.24,436.04,23.3,215,4.020,,,,,,,,,,,,,,,,,,
2812,4.02,1.24,436.00,23.3,215,4.020,,,,,,,,,,,,,,,,,,
2813,4.02,1.24,436.04,23.4,215,4.020,,,,,,,,,,,,,,,,,,
2814,4.02,1.24,435.97,23.3,215,4.020,,,,,,,,,,,,,,,,,,
2815,4.02,1.24,436.15,23.3,215,4.020,,,,,,,,,,,,,,,,,,
2816,4.02,1.24,435.75,23.3,215,4.020,,,,,,,,,,,,,,,,,,
2817,4.02,1.24,435.86,23.3,215,4.020,,,,,,,,,,,,,,,,,,
2818,4.02,1.24,435.63,23.3,215,4.019,,,,,,,,,,,,,,,,,,
2819,4.02,1.24,435.56,23.3,214,4.019,,,,,,,,,,,,,,,,,,
2820,4.02,1.24,435.93,23.3,215,4.019,,,,,,,,,,,,,,,,,,
2821,4.02,1.24,435.63,23.3,214,4.019,,,,,,,,,,,,,,,,,,
2822,4.02,1.24,435.49,23.3,215,4.019,,,,,,,,,,,,,,,,,,
2823,4.02,1.24,435.45,23.3,215,4.019,,,,,,,,,,,,,,,,,,
2824,4.02,1.24,435.41,23.3,215,4.019,,,,,,,,,,,,,,,,,,
2825,4.02,1.24,435.41,23.3,215,4.019,,,,,,,,,,,,,,,,,,
2826,4.02,1.24,435.34,23.3,215,4.019,,,,,,,,,,,,,,,,,,
2827,4.02,1.24,435.27,23.3,215,4.019,,,,,,,,,,,,,,,,,,
2828,4.02,1.24,435.41,23.3,215,4.020,,,,,,,,,,,,,,,,,,
2829,4.02,1.24,435.08,23.3,215,4.020,,,,,,,,,,,,,,,,,,
2830,4.02,1.24,434.75,23.3,215,4.021,,,,,,,,,,,,,,,,,,
2831,4.02,1.24,434.82,23.3,215,4.021,,,,,,,,,,,,,,,,,,
2832,4.02,1.24,434.68,23.3,215,4.021,,,,,,,,,,,,,,,,,,
2833,4.02,1.24,434.68,23.3,215,4.021,,,,,,,,,,,,,,,,,,
2834,4.02,1.24,434.79,23.3,215,4.020,,,,,,,,,,,,,,,,,,
2835,4.02,1.24,434.86,23.3,216,4.020,,,,,,,,,,,,,,,,,,
2836,4.02,1.24,434.86,23.3,216,4.020,,,,,,,,,,,,,,,,,,
2837,4.02,1.25,434.86,23.3,216,4.020,,,,,,,,,,,,,,,,,,
2838,4.02,1.25,434.82,23.3,216,4.019,,,,,,,,,,,,,,,,,,
2839,4.02,1.25,434.90,23.3,216,4.019,,,,,,,,,,,,,,,,,,
2840,4.02,1.24,434.90,23.3,216,4.019,,,,,,,,,,,,,,,,,,
2841,4.02,1.24,434.82,23.3,216,4.018,,,,,,,,,,,,,,,,,,
2842,4.02,1.24,434.75,23.3,216,4.017,,,,,,,,,,,,,,,,,,
2843,4.02,1.24,434.57,23.3,216,4.016,,,,,,,,,,,,,,,,,,
2844,4.01,1.24,434.64,23.3,216,4.014,,,,,,,,,,,,,,,,,,
2845,4.01,1.24,434.38,23.3,216,4.013,,,,,,,,,,,,,,,,,,
2846,4.01,1.24,434.31,23.3,215,4.011,,,,,,,,,,,,,,,,,,
2847,4.01,1.24,434.23,23.3,215,4.009,,,,,,,,,,,,,,,,,,
2848,4.01,1.24,434.16,23.3,215,4.007,,,,,,,,,,,,,,,,,,
2849,4.00,1.24,434.01,23.3,215,4.005,,,,,,,,,,,,,,,,,,
2850,4.00,1.24,433.86,23.3,215,4.003,,,,,,,,,,,,,,,,,,
2851,4.00,1.24,433.72,23.3,215,4.002,,,,,,,,,,,,,,,,,,
2852,4.00,1.24,433.68,23.3,214,4.001,,,,,,,,,,,,,,,,,,
2853,4.00,1.24,433.61,23.3,214,3.999,,,,,,,,,,,,,,,,,,
2854,4.00,1.24,433.57,23.3,214,3.998,,,,,,,,,,,,,,,,,,
2855,4.00,1.24,433.53,23.3,214,3.998,,,,,,,,,,,,,,,,,,
2856,4.00,1.24,433.50,23.3,214,3.997,,,,,,,,,,,,,,,,,,
2857,3.99,1.24,433.57,23.3,214,3.997,,,,,,,,,,,,,,,,,,
2858,4.00,1.24,433.72,23.3,214,3.997,,,,,,,,,,,,,,,,,,
2859,4.00,1.24,433.64,23.3,214,3.996,,,,,,,,,,,,,,,,,,
2860,4.00,1.24,433.86,23.3,214,3.996,,,,,,,,,,,,,,,,,,
2861,4.00,1.24,433.72,23.3,214,3.996,,,,,,,,,,,,,,,,,,
2862,4.00,1.24,433.72,23.3,214,3.995,,,,,,,,,,,,,,,,,,
2863,3.99,1.24,433.57,23.3,214,3.995,,,,,,,,,,,,,,,,,,
2864,3.99,1.24,433.61,23.3,214,3.995,,,,,,,,,,,,,,,,,,
2865,3.99,1.24,433.75,23.3,214,3.995,,,,,,,,,,,,,,,,,,
2866,3.99,1.24,433.64,23.3,214,3.994,,,,,,,,,,,,,,,,,,
2867,4.00,1.24,433.83,23.3,214,3.994,,,,,,,,,,,,,,,,,,
2868,3.99,1.24,433.97,23.3,214,3.994,,,,,,,,,,,,,,,,,,
2869,3.99,1.24,433.79,23.3,214,3.994,,,,,,,,,,,,,,,,,,
2870,3.99,1.24,434.31,23.3,214,3.994,,,,,,,,,,,,,,,,,,
2871,3.99,1.24,434.38,23.3,214,3.993,,,,,,,,,,,,,,,,,,
2872,3.99,1.24,434.60,23.3,214,3.993,,,,,,,,,,,,,,,,,,
2873,3.99,1.24,434.86,23.3,214,3.993,,,,,,,,,,,,,,,,,,
2874,3.99,1.24,434.86,23.3,214,3.992,,,,,,,,,,,,,,,,,,
2875,3.99,1.23,435.12,23.3,213,3.992,,,,,,,,,,,,,,,,,,
2876,3.99,1.23,435.19,23.3,213,3.992,,,,,,,,,,,,,,,,,,
2877,3.99,1.23,435.34,23.3,213,3.991,,,,,,,,,,,,,,,,,,
2878,3.99,1.23,435.23,23.3,213,3.991,,,,,,,,,,,,,,,,,,
2879,3.99,1.23,435.63,23.3,213,3.991,,,,,,,,,,,,,,,,,,
2880,3.99,1.23,435.89,23.3,212,3.991,,,,,,,,,,,,,,,,,,
2881,3.99,1.23,435.97,23.3,212,3.991,,,,,,,,,,,,,,,,,,
2882,3.99,1.23,435.75,23.3,212,3.992,,,,,,,,,,,,,,,,,,
2883,3.99,1.23,435.89,23.3,213,3.992,,,,,,,,,,,,,,,,,,
2884,3.99,1.23,436.08,23.3,212,3.991,,,,,,,,,,,,,,,,,,
2885,3.99,1.23,436.11,23.3,213,3.991,,,,,,,,,,,,,,,,,,
2886,3.99,1.23,436.41,23.3,212,3.992,,,,,,,,,,,,,,,,,,
2887,3.99,1.23,436.48,23.3,213,3.992,,,,,,,,,,,,,,,,,,
2888,3.99,1.23,436.41,23.3,213,3.992,,,,,,,,,,,,,,,,,,
2889,3.99,1.23,436.41,23.3,212,3.992,,,,,,,,,,,,,,,,,,
2890,3.99,1.23,436.63,23.3,212,3.992,,,,,,,,,,,,,,,,,,
2891,3.99,1.23,436.52,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2892,3.99,1.23,436.48,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2893,3.99,1.23,436.48,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2894,3.99,1.23,436.63,23.3,212,3.994,,,,,,,,,,,,,,,,,,
2895,3.99,1.23,436.52,23.3,212,3.994,,,,,,,,,,,,,,,,,,
2896,4.00,1.23,436.59,23.3,212,3.994,,,,,,,,,,,,,,,,,,
2897,4.00,1.23,436.74,23.3,212,3.994,,,,,,,,,,,,,,,,,,
2898,3.99,1.23,436.89,23.3,212,3.994,,,,,,,,,,,,,,,,,,
2899,3.99,1.23,436.96,23.3,212,3.994,,,,,,,,,,,,,,,,,,
2900,3.99,1.23,437.26,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2901,3.99,1.23,437.33,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2902,3.99,1.23,437.55,23.3,212,3.992,,,,,,,,,,,,,,,,,,
2903,3.99,1.23,437.70,23.3,212,3.992,,,,,,,,,,,,,,,,,,
2904,3.99,1.23,437.92,23.3,212,3.992,,,,,,,,,,,,,,,,,,
2905,3.99,1.23,438.22,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2906,3.99,1.23,438.37,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2907,3.99,1.23,438.51,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2908,3.99,1.23,438.59,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2909,3.99,1.23,438.73,23.3,213,3.993,,,,,,,,,,,,,,,,,,
2910,3.99,1.23,438.73,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2911,3.99,1.23,438.96,23.3,213,3.993,,,,,,,,,,,,,,,,,,
2912,3.99,1.23,438.99,23.3,213,3.993,,,,,,,,,,,,,,,,,,
2913,3.99,1.24,438.96,23.3,214,3.993,,,,,,,,,,,,,,,,,,
2914,3.99,1.24,438.96,23.3,213,3.992,,,,,,,,,,,,,,,,,,
2915,3.99,1.24,439.03,23.3,214,3.992,,,,,,,,,,,,,,,,,,
2916,3.99,1.24,439.03,23.3,214,3.991,,,,,,,,,,,,,,,,,,
2917,3.99,1.24,439.07,23.3,214,3.991,,,,,,,,,,,,,,,,,,
2918,3.99,1.24,439.21,23.3,214,3.991,,,,,,,,,,,,,,,,,,
2919,3.99,1.24,439.18,23.3,214,3.991,,,,,,,,,,,,,,,,,,
2920,3.99,1.24,439.21,23.3,214,3.992,,,,,,,,,,,,,,,,,,
2921,3.99,1.24,439.03,23.3,214,3.992,,,,,,,,,,,,,,,,,,
2922,3.99,1.24,439.10,23.3,214,3.993,,,,,,,,,,,,,,,,,,
2923,3.99,1.24,439.10,23.3,214,3.993,,,,,,,,,,,,,,,,,,
2924,3.99,1.24,439.18,23.3,214,3.993,,,,,,,,,,,,,,,,,,
2925,3.99,1.24,439.25,23.3,214,3.993,,,,,,,,,,,,,,,,,,
2926,3.99,1.24,439.29,23.3,214,3.993,,,,,,,,,,,,,,,,,,
2927,3.99,1.24,439.36,23.3,214,3.992,,,,,,,,,,,,,,,,,,
2928,3.99,1.24,439.43,23.3,214,3.992,,,,,,,,,,,,,,,,,,
2929,3.99,1.24,439.55,23.3,214,3.992,,,,,,,,,,,,,,,,,,
2930,3.99,1.24,439.66,23.3,214,3.991,,,,,,,,,,,,,,,,,,
2931,3.99,1.24,439.40,23.3,214,3.991,,,,,,,,,,,,,,,,,,
2932,3.99,1.24,439.66,23.3,214,3.991,,,,,,,,,,,,,,,,,,
2933,3.99,1.23,439.80,23.3,213,3.991,,,,,,,,,,,,,,,,,,
2934,3.99,1.23,439.99,23.3,213,3.991,,,,,,,,,,,,,,,,,,
2935,3.99,1.24,440.39,23.3,213,3.991,,,,,,,,,,,,,,,,,,
2936,3.99,1.23,440.76,23.3,213,3.991,,,,,,,,,,,,,,,,,,
2937,3.99,1.23,440.58,23.3,213,3.991,,,,,,,,,,,,,,,,,,
2938,3.99,1.23,440.84,23.3,213,3.992,,,,,,,,,,,,,,,,,,
2939,3.99,1.23,441.02,23.3,213,3.992,,,,,,,,,,,,,,,,,,
2940,3.99,1.23,441.21,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2941,3.99,1.23,441.28,23.3,213,3.993,,,,,,,,,,,,,,,,,,
2942,3.99,1.23,441.35,23.3,213,3.993,,,,,,,,,,,,,,,,,,
2943,3.99,1.23,441.39,23.3,213,3.993,,,,,,,,,,,,,,,,,,
2944,3.99,1.23,441.43,23.3,213,3.994,,,,,,,,,,,,,,,,,,
2945,3.99,1.24,441.50,23.3,213,3.994,,,,,,,,,,,,,,,,,,
2946,3.99,1.24,441.61,23.3,213,3.994,,,,,,,,,,,,,,,,,,
2947,4.00,1.23,441.83,23.3,213,3.994,,,,,,,,,,,,,,,,,,
2948,3.99,1.23,441.91,23.3,213,3.993,,,,,,,,,,,,,,,,,,
2949,3.99,1.23,442.02,23.2,213,3.993,,,,,,,,,,,,,,,,,,
2950,3.99,1.23,442.13,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2951,3.99,1.23,442.02,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2952,3.99,1.23,441.94,23.3,212,3.993,,,,,,,,,,,,,,,,,,
2953,3.99,1.23,442.02,23.3,213,3.993,,,,,,,,,,,,,,,,,,
2954,3.99,1.23,442.02,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2955,3.99,1.23,441.91,23.3,213,3.994,,,,,,,,,,,,,,,,,,
2956,3.99,1.23,441.98,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2957,3.99,1.23,442.05,23.2,213,3.995,,,,,,,,,,,,,,,,,,
2958,4.00,1.23,442.53,23.2,213,3.995,,,,,,,,,,,,,,,,,,
2959,3.99,1.23,442.57,23.2,213,3.995,,,,,,,,,,,,,,,,,,
2960,4.00,1.23,442.61,23.2,213,3.995,,,,,,,,,,,,,,,,,,
2961,3.99,1.23,442.90,23.2,213,3.995,,,,,,,,,,,,,,,,,,
2962,4.00,1.23,443.09,23.2,213,3.995,,,,,,,,,,,,,,,,,,
2963,3.99,1.23,443.12,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2964,3.99,1.23,443.27,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2965,3.99,1.23,443.49,23.2,212,3.994,,,,,,,,,,,,,,,,,,
2966,3.99,1.23,443.53,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2967,3.99,1.23,443.57,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2968,3.99,1.23,443.57,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2969,3.99,1.24,443.68,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2970,4.00,1.23,443.71,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2971,3.99,1.23,443.79,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2972,3.99,1.24,444.01,23.2,213,3.993,,,,,,,,,,,,,,,,,,
2973,3.99,1.24,444.01,23.2,214,3.993,,,,,,,,,,,,,,,,,,
2974,3.99,1.24,444.19,23.2,214,3.993,,,,,,,,,,,,,,,,,,
2975,3.99,1.24,444.12,23.2,214,3.993,,,,,,,,,,,,,,,,,,
2976,3.99,1.24,443.86,23.2,214,3.993,,,,,,,,,,,,,,,,,,
2977,3.99,1.24,444.01,23.2,214,3.993,,,,,,,,,,,,,,,,,,
2978,3.99,1.24,444.16,23.2,214,3.993,,,,,,,,,,,,,,,,,,
2979,3.99,1.23,444.05,23.2,213,3.993,,,,,,,,,,,,,,,,,,
2980,3.99,1.23,444.08,23.2,213,3.993,,,,,,,,,,,,,,,,,,
2981,3.99,1.23,444.42,23.2,213,3.993,,,,,,,,,,,,,,,,,,
2982,3.99,1.24,444.30,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2983,3.99,1.24,444.34,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2984,4.00,1.23,444.42,23.2,213,3.995,,,,,,,,,,,,,,,,,,
2985,4.00,1.23,444.49,23.2,213,3.995,,,,,,,,,,,,,,,,,,
2986,3.99,1.24,444.60,23.2,213,3.995,,,,,,,,,,,,,,,,,,
2987,3.99,1.24,444.60,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2988,3.99,1.24,444.71,23.2,213,3.994,,,,,,,,,,,,,,,,,,
2989,3.99,1.24,445.08,23.2,214,3.994,,,,,,,,,,,,,,,,,,
2990,3.99,1.24,445.19,23.2,214,3.994,,,,,,,,,,,,,,,,,,
2991,4.00,1.24,445.15,23.2,214,3.994,,,,,,,,,,,,,,,,,,
2992,3.99,1.23,445.19,23.2,213,3.993,,,,,,,,,,,,,,,,,,
2993,3.99,1.23,445.34,23.2,213,3.993,,,,,,,,,,,,,,,,,,
2994,3.99,1.23,445.78,23.2,213,3.993,,,,,,,,,,,,,,,,,,
2995,3.99,1.23,445.93,23.2,213,3.992,,,,,,,,,,,,,,,,,,
2996,3.99,1.23,446.00,23.2,213,3.992,,,,,,,,,,,,,,,,,,
2997,3.99,1.23,446.08,23.2,213,3.992,,,,,,,,,,,,,,,,,,
2998,3.99,1.23,446.08,23.2,213,3.992,,,,,,,,,,,,,,,,,,
2999,3.99,1.23,446.22,23.2,213,3.992,,,,,,,,,,,,,,,,,,
3000,3.99,1.23,446.33,23.2,213,3.993,,,,,,,,,,,,,,,,,,
3001,3.99,1.23,446.44,23.2,213,3.993,,,,,,,,,,,,,,,,,,
3002,3.99,1.23,446.33,23.2,213,3.994,,,,,,,,,,,,,,,,,,
3003,3.99,1.23,446.67,23.2,213,3.994,,,,,,,,,,,,,,,,,,
3004,3.99,1.23,446.67,23.2,213,3.994,,,,,,,,,,,,,,,,,,
3005,4.00,1.23,446.89,23.2,213,3.994,,,,,,,,,,,,,,,,,,
3006,4.00,1.23,446.85,23.2,213,3.995,,,,,,,,,,,,,,,,,,
3007,3.99,1.23,446.96,23.2,213,3.995,,,,,,,,,,,,,,,,,,
3008,3.99,1.23,447.22,23.2,213,3.994,,,,,,,,,,,,,,,,,,
3009,3.99,1.23,447.26,23.2,213,3.994,,,,,,,,,,,,,,,,,,
3010,3.99,1.23,447.48,23.2,213,3.995,,,,,,,,,,,,,,,,,,
3011,3.99,1.23,447.48,23.2,213,3.995,,,,,,,,,,,,,,,,,,
3012,4.00,1.23,447.29,23.2,213,3.995,,,,,,,,,,,,,,,,,,
3013,4.00,1.23,447.26,23.2,213,3.995,,,,,,,,,,,,,,,,,,
3014,4.00,1.23,447.29,23.2,213,3.996,,,,,,,,,,,,,,,,,,
3015,4.00,1.23,447.44,23.2,213,3.996,,,,,,,,,,,,,,,,,,
3016,3.99,1.23,447.11,23.2,213,3.996,,,,,,,,,,,,,,,,,,
3017,4.00,1.23,447.70,23.2,213,3.997,,,,,,,,,,,,,,,,,,
3018,4.00,1.23,447.99,23.2,213,3.997,,,,,,,,,,,,,,,,,,
3019,4.00,1.23,448.10,23.2,213,3.997,,,,,,,,,,,,,,,,,,
3020,4.00,1.23,448.29,23.2,212,3.997,,,,,,,,,,,,,,,,,,
3021,4.00,1.23,448.55,23.2,212,3.996,,,,,,,,,,,,,,,,,,
3022,4.00,1.23,448.77,23.2,212,3.996,,,,,,,,,,,,,,,,,,
3023,4.00,1.23,448.95,23.2,212,3.996,,,,,,,,,,,,,,,,,,
3024,4.00,1.23,449.03,23.2,213,3.996,,,,,,,,,,,,,,,,,,
3025,4.00,1.23,449.21,23.2,212,3.996,,,,,,,,,,,,,,,,,,
3026,4.00,1.23,449.58,23.2,212,3.995,,,,,,,,,,,,,,,,,,
3027,4.00,1.23,449.62,23.2,213,3.995,,,,,,,,,,,,,,,,,,
3028,3.99,1.23,449.40,23.2,212,3.995,,,,,,,,,,,,,,,,,,
3029,3.99,1.23,449.47,23.2,212,3.995,,,,,,,,,,,,,,,,,,
3030,4.00,1.23,450.02,23.2,213,3.995,,,,,,,,,,,,,,,,,,
3031,4.00,1.23,450.02,23.2,212,3.995,,,,,,,,,,,,,,,,,,
3032,4.00,1.23,450.13,23.2,212,3.996,,,,,,,,,,,,,,,,,,
3033,3.99,1.23,450.06,23.2,212,3.996,,,,,,,,,,,,,,,,,,
3034,4.00,1.23,450.21,23.2,212,3.996,,,,,,,,,,,,,,,,,,
3035,4.00,1.23,450.21,23.2,212,3.996,,,,,,,,,,,,,,,,,,
3036,4.00,1.23,450.39,23.2,212,3.996,,,,,,,,,,,,,,,,,,
3037,4.00,1.23,450.43,23.2,212,3.997,,,,,,,,,,,,,,,,,,
3038,4.00,1.23,450.72,23.2,212,3.997,,,,,,,,,,,,,,,,,,
3039,4.00,1.23,450.80,23.2,212,3.997,,,,,,,,,,,,,,,,,,
