Time,Q-G265 Flow,Q-S151 CO2,Probe Temp,Q-S102 O2,Flow,AvgO2,animal #,note,animal # a,note a,iCO2,FiCO2,eCO2,FeCO2,iO2,FiO2,eO2,FeO2,Flow Rate,Assumed RQ,VCO2 (Assum.RQ),VCO2 (from %O2),VO2 (from %CO2),calc. RQ
10248,1.23,458,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10249,1.23,458.22,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10250,1.23,458.22,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10251,1.23,458.26,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10252,1.23,458.37,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10253,1.23,458.37,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10254,1.23,458.48,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10255,1.23,458.71,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10256,1.23,458.78,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10257,1.23,458.74,22.4,3.95,212,3.946,,,,,,,,,,,,,,,,,,
10258,1.23,458.74,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10259,1.23,458.93,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10260,1.23,458.96,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10261,1.23,459.11,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10262,1.23,459.04,22.4,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10263,1.23,459.26,22.4,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10264,1.23,458.89,22.4,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10265,1.23,458.74,22.4,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10266,1.23,458.41,22.4,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10267,1.23,458.56,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10268,1.23,458.34,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10269,1.23,458.3,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10270,1.23,458.26,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10271,1.23,458.19,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10272,1.23,458.15,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10273,1.23,458,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10274,1.23,457.97,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10275,1.23,457.97,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10276,1.23,457.97,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10277,1.23,457.93,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10278,1.23,457.93,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10279,1.23,457.93,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10280,1.23,457.78,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10281,1.23,457.6,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10282,1.23,457.37,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10283,1.23,457.26,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10284,1.23,456.97,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10285,1.23,456.67,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10286,1.23,456.56,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10287,1.23,456.34,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10288,1.23,456.12,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10289,1.23,456.01,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10290,1.23,455.86,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10291,1.23,455.97,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10292,1.23,455.86,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10293,1.23,455.67,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10294,1.23,455.45,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10295,1.23,455.52,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10296,1.22,455.45,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10297,1.22,455.67,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10298,1.22,455.78,22.4,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10299,1.22,455.93,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10300,1.22,456.04,22.4,3.95,209,3.949,,,,,,,,,,,,,,,,,,
10301,1.22,456.45,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10302,1.22,456.75,22.3,3.95,209,3.949,,,,,,,,,,,,,,,,,,
10303,1.22,457.23,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10304,1.22,457.74,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10305,1.22,458.26,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10306,1.22,458.41,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10307,1.22,458.63,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10308,1.22,458.78,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10309,1.22,459.08,22.3,3.95,209,3.949,,,,,,,,,,,,,,,,,,
10310,1.22,459.48,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10311,1.22,459.7,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10312,1.22,460.07,22.3,3.95,209,3.949,,,,,,,,,,,,,,,,,,
10313,1.22,460.26,22.3,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10314,1.23,460.55,22.3,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10315,1.23,460.85,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10316,1.23,460.67,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10317,1.23,461.33,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10318,1.23,461.48,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10319,1.23,461.78,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10320,1.23,461.59,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10321,1.23,462.15,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10322,1.23,461.81,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10323,1.23,461.81,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10324,1.23,461.66,22.3,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10325,1.23,461.22,22.4,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10326,1.23,461.33,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10327,1.23,461.18,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10328,1.23,460.85,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10329,1.23,460.67,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10330,1.23,460.33,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10331,1.23,460.07,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10332,1.23,459.7,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10333,1.23,459.19,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10334,1.23,458.56,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10335,1.23,458.34,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10336,1.23,458,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10337,1.23,457.63,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10338,1.23,457.23,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10339,1.23,456.78,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10340,1.23,456.45,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10341,1.23,456.15,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10342,1.22,455.75,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10343,1.23,455.6,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10344,1.22,455.6,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10345,1.22,455.56,22.4,3.95,210,3.948,,,,,,,,,,,,,,,,,,
10346,1.22,455.38,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10347,1.22,455.08,22.4,3.95,210,3.948,,,,,,,,,,,,,,,,,,
10348,1.22,454.93,22.4,3.95,210,3.948,,,,,,,,,,,,,,,,,,
10349,1.22,454.6,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10350,1.23,454.42,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10351,1.23,454.23,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10352,1.22,453.79,22.4,3.95,210,3.948,,,,,,,,,,,,,,,,,,
10353,1.22,454.16,22.4,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10354,1.22,454.01,22.4,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10355,1.22,453.82,22.4,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10356,1.22,453.71,22.4,3.95,210,3.95,,,,,,,,,,,,,,,,,,
10357,1.22,453.71,22.4,3.95,210,3.95,,,,,,,,,,,,,,,,,,
10358,1.22,453.68,22.4,3.95,210,3.95,,,,,,,,,,,,,,,,,,
10359,1.22,453.64,22.4,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10360,1.22,453.71,22.4,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10361,1.22,453.68,22.4,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10362,1.22,453.79,22.4,3.95,210,3.95,,,,,,,,,,,,,,,,,,
10363,1.23,453.82,22.4,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10364,1.23,453.82,22.4,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10365,1.23,453.86,22.4,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10366,1.23,454.12,22.4,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10367,1.23,454.23,22.4,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10368,1.23,454.64,22.4,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10369,1.23,454.9,22.4,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10370,1.23,455.08,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10371,1.23,455.45,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10372,1.22,455.6,22.4,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10373,1.22,456.01,22.4,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10374,1.22,456.26,22.4,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10375,1.23,456.67,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10376,1.23,457,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10377,1.23,457.6,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10378,1.23,457.56,22.4,3.95,211,3.947,,,,,,,,,,,,,,,,,,
10379,1.23,457.82,22.4,3.95,211,3.947,,,,,,,,,,,,,,,,,,
10380,1.23,458.08,22.4,3.95,211,3.947,,,,,,,,,,,,,,,,,,
10381,1.23,458.19,22.4,3.95,211,3.947,,,,,,,,,,,,,,,,,,
10382,1.23,458.67,22.3,3.95,211,3.947,,,,,,,,,,,,,,,,,,
10383,1.23,458.82,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10384,1.23,458.63,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10385,1.23,459.15,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10386,1.23,459,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10387,1.23,458.89,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10388,1.23,458.85,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10389,1.23,458.82,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10390,1.23,458.56,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10391,1.23,458.67,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10392,1.23,458.71,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10393,1.23,458.71,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10394,1.23,458.85,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10395,1.23,459,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10396,1.23,459.37,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10397,1.23,459.59,22.3,3.95,211,3.947,,,,,,,,,,,,,,,,,,
10398,1.22,459.78,22.3,3.95,210,3.947,,,,,,,,,,,,,,,,,,
10399,1.22,460,22.3,3.95,210,3.947,,,,,,,,,,,,,,,,,,
10400,1.22,460.22,22.3,3.95,210,3.947,,,,,,,,,,,,,,,,,,
10401,1.22,460.44,22.3,3.95,210,3.947,,,,,,,,,,,,,,,,,,
10402,1.22,460.55,22.3,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10403,1.22,460.63,22.3,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10404,1.22,460.81,22.3,3.95,210,3.948,,,,,,,,,,,,,,,,,,
10405,1.22,460.81,22.3,3.95,210,3.948,,,,,,,,,,,,,,,,,,
10406,1.22,460.85,22.3,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10407,1.22,460.78,22.3,3.95,210,3.948,,,,,,,,,,,,,,,,,,
10408,1.22,460.78,22.3,3.95,210,3.948,,,,,,,,,,,,,,,,,,
10409,1.22,460.81,22.3,3.95,210,3.948,,,,,,,,,,,,,,,,,,
10410,1.22,460.67,22.3,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10411,1.23,460.52,22.3,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10412,1.23,460.33,22.3,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10413,1.23,460.3,22.3,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10414,1.23,460.3,22.3,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10415,1.23,460.22,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10416,1.23,459.89,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10417,1.23,459.78,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10418,1.23,459.41,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10419,1.23,459.41,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10420,1.23,459.37,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10421,1.23,459.04,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10422,1.23,459.08,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10423,1.23,459.19,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10424,1.23,459.19,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10425,1.23,459.3,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10426,1.23,459.08,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10427,1.23,459.37,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10428,1.23,459.56,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10429,1.23,459.82,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10430,1.23,460.04,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10431,1.23,460.37,22.3,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10432,1.23,460.52,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10433,1.23,460.7,22.3,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10434,1.23,460.96,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10435,1.23,461.18,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10436,1.23,461.18,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10437,1.23,461.33,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10438,1.23,461.33,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10439,1.23,461.44,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10440,1.23,461.37,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10441,1.23,461.37,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10442,1.23,461.29,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10443,1.23,461.18,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10444,1.23,461.07,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10445,1.23,460.78,22.3,3.95,212,3.95,,,,,,,,,,,,,,,,,,
10446,1.23,460.3,22.3,3.95,212,3.95,,,,,,,,,,,,,,,,,,
10447,1.23,460,22.3,3.95,212,3.95,,,,,,,,,,,,,,,,,,
10448,1.23,459.48,22.3,3.95,212,3.95,,,,,,,,,,,,,,,,,,
10449,1.23,459.04,22.3,3.95,212,3.95,,,,,,,,,,,,,,,,,,
10450,1.23,458.56,22.3,3.95,211,3.951,,,,,,,,,,,,,,,,,,
10451,1.23,458.48,22.3,3.95,211,3.951,,,,,,,,,,,,,,,,,,
10452,1.23,458.34,22.3,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10453,1.23,457.89,22.3,3.95,212,3.95,,,,,,,,,,,,,,,,,,
10454,1.23,457.67,22.2,3.95,212,3.95,,,,,,,,,,,,,,,,,,
10455,1.23,457.41,22.2,3.95,212,3.95,,,,,,,,,,,,,,,,,,
10456,1.23,457.3,22.2,3.95,212,3.95,,,,,,,,,,,,,,,,,,
10457,1.23,457.15,22.2,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10458,1.23,457.19,22.2,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10459,1.23,457.23,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10460,1.23,457.41,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10461,1.23,457.67,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10462,1.23,457.85,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10463,1.23,458.04,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10464,1.23,458.37,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10465,1.23,458.45,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10466,1.23,458.52,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10467,1.23,458.59,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10468,1.22,458.78,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10469,1.23,459.08,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10470,1.23,459.19,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10471,1.23,459.33,22.2,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10472,1.23,459.63,22.2,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10473,1.22,459.7,22.2,3.95,210,3.948,,,,,,,,,,,,,,,,,,
10474,1.22,460.15,22.2,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10475,1.22,460.37,22.2,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10476,1.22,460.81,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10477,1.22,461.15,22.2,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10478,1.22,461.15,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10479,1.22,461.48,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10480,1.23,461.96,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10481,1.23,462.37,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10482,1.23,462.66,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10483,1.23,462.77,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10484,1.23,463.07,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10485,1.23,463.25,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10486,1.23,463.29,22.2,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10487,1.23,463.29,22.2,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10488,1.23,463.44,22.2,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10489,1.23,463.4,22.2,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10490,1.22,463.51,22.2,3.95,211,3.95,,,,,,,,,,,,,,,,,,
10491,1.22,463.74,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10492,1.22,463.92,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10493,1.22,463.85,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10494,1.23,463.7,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10495,1.23,463.59,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10496,1.23,463.44,22.2,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10497,1.23,463.25,22.2,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10498,1.23,463.14,22.2,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10499,1.23,462.96,22.2,3.95,211,3.947,,,,,,,,,,,,,,,,,,
10500,1.23,462.74,22.2,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10501,1.23,462.63,22.2,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10502,1.23,462.44,22.2,3.95,212,3.946,,,,,,,,,,,,,,,,,,
10503,1.23,462.48,22.2,3.95,211,3.946,,,,,,,,,,,,,,,,,,
10504,1.23,462.44,22.2,3.95,211,3.946,,,,,,,,,,,,,,,,,,
10505,1.23,462.48,22.2,3.95,212,3.946,,,,,,,,,,,,,,,,,,
10506,1.23,462.52,22.2,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10507,1.23,462.59,22.2,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10508,1.23,462.66,22.2,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10509,1.23,462.59,22.2,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10510,1.23,462.37,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10511,1.23,462.37,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10512,1.22,462.22,22.2,3.95,210,3.949,,,,,,,,,,,,,,,,,,
10513,1.22,462.15,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10514,1.23,462.07,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10515,1.22,461.89,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10516,1.23,461.74,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10517,1.23,461.78,22.2,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10518,1.23,461.66,22.2,3.95,211,3.948,,,,,,,,,,,,,,,,,,
10519,1.23,461.74,22.2,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10520,1.23,461.59,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10521,1.23,461.55,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10522,1.23,461.59,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10523,1.23,461.41,22.1,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10524,1.23,461.26,22.1,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10525,1.23,461.15,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10526,1.23,461.11,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10527,1.23,460.89,22.2,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10528,1.23,460.81,22.2,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10529,1.24,460.67,22.1,3.95,214,3.949,,,,,,,,,,,,,,,,,,
10530,1.23,460.41,22.2,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10531,1.23,460,22.2,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10532,1.23,460.26,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10533,1.23,460.22,22.1,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10534,1.23,460.04,22.1,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10535,1.23,460.11,22.1,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10536,1.23,460.04,22.2,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10537,1.23,460.04,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10538,1.23,460.15,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10539,1.23,460.04,22.1,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10540,1.23,459.96,22.1,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10541,1.23,460.15,22.1,3.95,211,3.949,,,,,,,,,,,,,,,,,,
10542,1.23,460.11,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10543,1.23,460.11,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10544,1.23,460.15,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10545,1.23,460.15,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10546,1.23,460.15,22.1,3.95,212,3.949,,,,,,,,,,,,,,,,,,
10547,1.23,460.22,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10548,1.23,460.3,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10549,1.23,460.37,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10550,1.23,460,22.1,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10551,1.23,460.26,22.1,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10552,1.23,460.07,22.1,3.95,212,3.947,,,,,,,,,,,,,,,,,,
10553,1.23,460.26,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10554,1.23,460.22,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10555,1.23,460.11,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10556,1.23,460.18,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10557,1.23,460.18,22.1,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10558,1.23,460.15,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10559,1.23,460.11,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10560,1.23,459.93,22.1,3.95,213,3.949,,,,,,,,,,,,,,,,,,
10561,1.23,459.85,22.1,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10562,1.23,459.78,22.1,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10563,1.23,459.7,22.1,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10564,1.23,459.78,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10565,1.23,459.74,22.1,3.95,212,3.948,,,,,,,,,,,,,,,,,,
10566,1.23,459.67,22.1,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10567,1.23,459.41,22.1,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10568,1.23,459.56,22.1,3.95,213,3.948,,,,,,,,,,,,,,,,,,
10569,1.23,459.26,22.1,3.95,213,3.947,,,,,,,,,,,,,,,,,,
