"Time","Q-S102 O2","Q-G265 Flow V","Q-S151 CO2","Probe Temp","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
17751,4.06,1.23,461.56,23.2,213,4.059,,,,,,,,,,,,,,,,,,
17752,4.06,1.23,461.67,23.2,213,4.058,,,,,,,,,,,,,,,,,,
17753,4.06,1.23,461.82,23.2,212,4.058,,,,,,,,,,,,,,,,,,
17754,4.06,1.23,461.60,23.2,212,4.058,,,,,,,,,,,,,,,,,,
17755,4.06,1.23,461.82,23.2,212,4.058,,,,,,,,,,,,,,,,,,
17756,4.06,1.23,461.89,23.2,211,4.058,,,,,,,,,,,,,,,,,,
17757,4.06,1.23,461.97,23.2,212,4.058,,,,,,,,,,,,,,,,,,
17758,4.06,1.23,462.19,23.2,212,4.059,,,,,,,,,,,,,,,,,,
17759,4.06,1.23,462.41,23.2,212,4.059,,,,,,,,,,,,,,,,,,
17760,4.06,1.23,462.56,23.2,212,4.060,,,,,,,,,,,,,,,,,,
17761,4.06,1.23,462.64,23.2,212,4.061,,,,,,,,,,,,,,,,,,
17762,4.06,1.23,462.78,23.2,211,4.062,,,,,,,,,,,,,,,,,,
17763,4.06,1.23,462.82,23.2,211,4.063,,,,,,,,,,,,,,,,,,
17764,4.06,1.22,462.86,23.2,211,4.063,,,,,,,,,,,,,,,,,,
17765,4.06,1.22,462.97,23.2,211,4.064,,,,,,,,,,,,,,,,,,
17766,4.06,1.22,462.97,23.2,209,4.064,,,,,,,,,,,,,,,,,,
17767,4.06,1.22,463.04,23.2,209,4.064,,,,,,,,,,,,,,,,,,
17768,4.06,1.22,463.08,23.2,209,4.064,,,,,,,,,,,,,,,,,,
17769,4.06,1.22,463.08,23.2,209,4.064,,,,,,,,,,,,,,,,,,
17770,4.06,1.22,462.93,23.2,209,4.065,,,,,,,,,,,,,,,,,,
17771,4.06,1.22,462.97,23.2,209,4.065,,,,,,,,,,,,,,,,,,
17772,4.07,1.22,462.93,23.2,209,4.065,,,,,,,,,,,,,,,,,,
17773,4.06,1.22,462.97,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17774,4.06,1.22,462.90,23.2,209,4.065,,,,,,,,,,,,,,,,,,
17775,4.07,1.22,462.64,23.2,209,4.065,,,,,,,,,,,,,,,,,,
17776,4.07,1.22,462.15,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17777,4.07,1.22,461.71,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17778,4.06,1.22,461.15,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17779,4.06,1.22,460.48,23.2,209,4.064,,,,,,,,,,,,,,,,,,
17780,4.06,1.22,460.04,23.2,209,4.064,,,,,,,,,,,,,,,,,,
17781,4.06,1.22,459.70,23.2,209,4.064,,,,,,,,,,,,,,,,,,
17782,4.07,1.22,458.81,23.2,209,4.064,,,,,,,,,,,,,,,,,,
17783,4.06,1.22,458.33,23.2,209,4.065,,,,,,,,,,,,,,,,,,
17784,4.06,1.22,457.62,23.2,209,4.065,,,,,,,,,,,,,,,,,,
17785,4.06,1.22,456.88,23.2,209,4.065,,,,,,,,,,,,,,,,,,
17786,4.06,1.22,456.29,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17787,4.06,1.22,455.77,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17788,4.07,1.22,455.25,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17789,4.07,1.22,454.62,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17790,4.06,1.22,454.06,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17791,4.06,1.22,453.58,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17792,4.07,1.22,453.35,23.2,209,4.065,,,,,,,,,,,,,,,,,,
17793,4.07,1.22,452.95,23.2,209,4.065,,,,,,,,,,,,,,,,,,
17794,4.07,1.22,452.46,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17795,4.06,1.22,452.20,23.2,210,4.066,,,,,,,,,,,,,,,,,,
17796,4.07,1.22,451.98,23.2,210,4.066,,,,,,,,,,,,,,,,,,
17797,4.07,1.22,451.72,23.2,209,4.066,,,,,,,,,,,,,,,,,,
17798,4.07,1.22,451.57,23.2,209,4.066,,,,,,,,,,,,,,,,,,
17799,4.07,1.22,451.28,23.2,209,4.066,,,,,,,,,,,,,,,,,,
17800,4.07,1.22,450.42,23.2,210,4.066,,,,,,,,,,,,,,,,,,
17801,4.07,1.22,450.38,23.2,210,4.066,,,,,,,,,,,,,,,,,,
17802,4.06,1.22,449.90,23.2,209,4.066,,,,,,,,,,,,,,,,,,
17803,4.07,1.22,450.16,23.2,209,4.066,,,,,,,,,,,,,,,,,,
17804,4.07,1.22,450.09,23.2,210,4.066,,,,,,,,,,,,,,,,,,
17805,4.07,1.22,449.75,23.2,210,4.066,,,,,,,,,,,,,,,,,,
17806,4.07,1.22,449.60,23.2,210,4.066,,,,,,,,,,,,,,,,,,
17807,4.06,1.22,449.64,23.2,211,4.066,,,,,,,,,,,,,,,,,,
17808,4.07,1.23,449.60,23.2,211,4.066,,,,,,,,,,,,,,,,,,
17809,4.07,1.22,449.68,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17810,4.06,1.22,449.60,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17811,4.06,1.22,449.86,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17812,4.06,1.22,449.94,23.2,211,4.064,,,,,,,,,,,,,,,,,,
17813,4.06,1.22,449.98,23.2,211,4.064,,,,,,,,,,,,,,,,,,
17814,4.06,1.23,449.98,23.2,211,4.064,,,,,,,,,,,,,,,,,,
17815,4.06,1.23,450.24,23.2,211,4.065,,,,,,,,,,,,,,,,,,
17816,4.07,1.22,450.42,23.2,211,4.065,,,,,,,,,,,,,,,,,,
17817,4.07,1.22,450.38,23.2,210,4.065,,,,,,,,,,,,,,,,,,
17818,4.07,1.22,450.53,23.2,211,4.065,,,,,,,,,,,,,,,,,,
17819,4.07,1.22,450.38,23.2,211,4.065,,,,,,,,,,,,,,,,,,
17820,4.06,1.23,450.46,23.2,211,4.065,,,,,,,,,,,,,,,,,,
17821,4.06,1.22,450.35,23.2,210,4.064,,,,,,,,,,,,,,,,,,
17822,4.06,1.22,450.31,23.2,210,4.064,,,,,,,,,,,,,,,,,,
17823,4.06,1.22,450.31,23.2,210,4.063,,,,,,,,,,,,,,,,,,
17824,4.06,1.22,450.20,23.2,210,4.063,,,,,,,,,,,,,,,,,,
17825,4.06,1.22,449.94,23.2,210,4.062,,,,,,,,,,,,,,,,,,
17826,4.06,1.22,449.86,23.2,210,4.062,,,,,,,,,,,,,,,,,,
17827,4.06,1.23,449.64,23.2,212,4.061,,,,,,,,,,,,,,,,,,
17828,4.06,1.23,449.60,23.2,213,4.060,,,,,,,,,,,,,,,,,,
17829,4.06,1.23,449.38,23.2,212,4.059,,,,,,,,,,,,,,,,,,
17830,4.06,1.22,449.20,23.2,210,4.059,,,,,,,,,,,,,,,,,,
17831,4.06,1.22,448.97,23.2,210,4.058,,,,,,,,,,,,,,,,,,
17832,4.06,1.22,448.94,23.2,209,4.058,,,,,,,,,,,,,,,,,,
17833,4.06,1.22,448.86,23.2,209,4.057,,,,,,,,,,,,,,,,,,
17834,4.06,1.22,448.86,23.2,209,4.057,,,,,,,,,,,,,,,,,,
17835,4.06,1.22,448.97,23.2,209,4.057,,,,,,,,,,,,,,,,,,
17836,4.06,1.22,449.08,23.2,210,4.056,,,,,,,,,,,,,,,,,,
17837,4.06,1.22,449.08,23.2,210,4.056,,,,,,,,,,,,,,,,,,
17838,4.05,1.22,449.12,23.2,210,4.055,,,,,,,,,,,,,,,,,,
17839,4.06,1.22,449.05,23.2,210,4.055,,,,,,,,,,,,,,,,,,
17840,4.05,1.22,449.05,23.2,211,4.054,,,,,,,,,,,,,,,,,,
17841,4.05,1.23,449.12,23.2,211,4.053,,,,,,,,,,,,,,,,,,
17842,4.05,1.22,449.20,23.2,211,4.052,,,,,,,,,,,,,,,,,,
17843,4.05,1.22,449.23,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17844,4.05,1.22,449.34,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17845,4.05,1.22,449.46,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17846,4.05,1.22,449.64,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17847,4.05,1.22,449.49,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17848,4.05,1.22,449.57,23.2,209,4.051,,,,,,,,,,,,,,,,,,
17849,4.05,1.22,449.72,23.2,209,4.051,,,,,,,,,,,,,,,,,,
17850,4.05,1.22,449.60,23.2,209,4.051,,,,,,,,,,,,,,,,,,
17851,4.05,1.22,449.57,23.2,209,4.051,,,,,,,,,,,,,,,,,,
17852,4.05,1.22,449.68,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17853,4.05,1.22,449.72,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17854,4.05,1.22,449.79,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17855,4.05,1.22,449.86,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17856,4.05,1.22,449.68,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17857,4.05,1.22,450.12,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17858,4.05,1.22,450.09,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17859,4.05,1.22,450.24,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17860,4.05,1.22,450.20,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17861,4.05,1.22,450.01,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17862,4.05,1.22,449.86,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17863,4.05,1.22,449.90,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17864,4.05,1.22,449.98,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17865,4.05,1.22,450.01,23.2,211,4.050,,,,,,,,,,,,,,,,,,
17866,4.05,1.23,449.94,23.2,211,4.050,,,,,,,,,,,,,,,,,,
17867,4.05,1.22,449.86,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17868,4.05,1.22,449.90,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17869,4.05,1.22,450.05,23.2,211,4.050,,,,,,,,,,,,,,,,,,
17870,4.05,1.22,450.05,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17871,4.05,1.22,450.31,23.2,209,4.051,,,,,,,,,,,,,,,,,,
17872,4.05,1.22,450.50,23.2,209,4.051,,,,,,,,,,,,,,,,,,
17873,4.05,1.22,450.50,23.2,209,4.051,,,,,,,,,,,,,,,,,,
17874,4.05,1.22,450.76,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17875,4.05,1.23,451.09,23.2,212,4.051,,,,,,,,,,,,,,,,,,
17876,4.05,1.23,451.50,23.2,211,4.051,,,,,,,,,,,,,,,,,,
17877,4.05,1.23,451.76,23.2,212,4.051,,,,,,,,,,,,,,,,,,
17878,4.05,1.23,451.76,23.2,212,4.050,,,,,,,,,,,,,,,,,,
17879,4.05,1.23,451.83,23.2,211,4.050,,,,,,,,,,,,,,,,,,
17880,4.05,1.23,451.98,23.2,211,4.050,,,,,,,,,,,,,,,,,,
17881,4.05,1.22,452.05,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17882,4.05,1.22,452.05,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17883,4.05,1.22,452.17,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17884,4.05,1.22,452.02,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17885,4.05,1.22,452.17,23.2,211,4.050,,,,,,,,,,,,,,,,,,
17886,4.05,1.22,452.28,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17887,4.05,1.22,452.31,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17888,4.05,1.22,452.35,23.2,210,4.049,,,,,,,,,,,,,,,,,,
17889,4.05,1.22,452.39,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17890,4.05,1.22,452.54,23.2,210,4.049,,,,,,,,,,,,,,,,,,
17891,4.05,1.22,452.35,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17892,4.05,1.22,452.39,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17893,4.05,1.22,451.98,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17894,4.05,1.22,452.39,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17895,4.05,1.22,452.35,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17896,4.05,1.22,452.46,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17897,4.05,1.22,452.28,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17898,4.05,1.22,452.46,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17899,4.05,1.22,452.72,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17900,4.05,1.22,452.95,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17901,4.05,1.22,453.02,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17902,4.05,1.22,452.98,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17903,4.05,1.22,453.06,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17904,4.05,1.22,453.21,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17905,4.05,1.22,453.32,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17906,4.05,1.22,453.47,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17907,4.05,1.22,453.47,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17908,4.05,1.22,453.61,23.2,210,4.050,,,,,,,,,,,,,,,,,,
17909,4.05,1.22,453.50,23.2,210,4.049,,,,,,,,,,,,,,,,,,
17910,4.05,1.22,453.58,23.2,210,4.049,,,,,,,,,,,,,,,,,,
17911,4.05,1.22,453.73,23.2,210,4.049,,,,,,,,,,,,,,,,,,
17912,4.05,1.22,453.87,23.2,209,4.049,,,,,,,,,,,,,,,,,,
17913,4.05,1.22,453.95,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17914,4.05,1.22,454.02,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17915,4.05,1.22,454.06,23.2,209,4.050,,,,,,,,,,,,,,,,,,
17916,4.05,1.22,454.06,23.2,209,4.051,,,,,,,,,,,,,,,,,,
17917,4.05,1.22,454.10,23.2,209,4.051,,,,,,,,,,,,,,,,,,
17918,4.05,1.22,454.06,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17919,4.05,1.22,454.17,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17920,4.05,1.22,454.28,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17921,4.05,1.22,454.25,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17922,4.05,1.22,454.21,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17923,4.05,1.22,454.10,23.2,211,4.052,,,,,,,,,,,,,,,,,,
17924,4.05,1.23,454.06,23.2,211,4.052,,,,,,,,,,,,,,,,,,
17925,4.05,1.22,454.10,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17926,4.05,1.22,454.02,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17927,4.05,1.23,454.02,23.2,211,4.052,,,,,,,,,,,,,,,,,,
17928,4.05,1.23,454.02,23.2,212,4.052,,,,,,,,,,,,,,,,,,
17929,4.05,1.23,453.99,23.2,212,4.051,,,,,,,,,,,,,,,,,,
17930,4.05,1.23,453.99,23.2,211,4.051,,,,,,,,,,,,,,,,,,
17931,4.05,1.22,453.91,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17932,4.05,1.22,454.02,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17933,4.05,1.22,453.99,23.2,211,4.051,,,,,,,,,,,,,,,,,,
17934,4.05,1.22,454.13,23.2,211,4.051,,,,,,,,,,,,,,,,,,
17935,4.05,1.22,454.28,23.2,211,4.050,,,,,,,,,,,,,,,,,,
17936,4.05,1.22,454.39,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17937,4.05,1.22,454.62,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17938,4.05,1.22,454.65,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17939,4.05,1.22,454.73,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17940,4.05,1.22,454.84,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17941,4.05,1.22,454.88,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17942,4.05,1.22,454.91,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17943,4.05,1.22,455.03,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17944,4.05,1.22,455.10,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17945,4.05,1.22,455.10,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17946,4.05,1.22,455.06,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17947,4.05,1.22,455.28,23.2,209,4.052,,,,,,,,,,,,,,,,,,
17948,4.05,1.22,455.36,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17949,4.05,1.23,455.43,23.2,212,4.052,,,,,,,,,,,,,,,,,,
17950,4.05,1.23,455.51,23.2,212,4.052,,,,,,,,,,,,,,,,,,
17951,4.05,1.22,455.47,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17952,4.05,1.22,455.54,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17953,4.05,1.22,455.36,23.2,211,4.053,,,,,,,,,,,,,,,,,,
17954,4.05,1.22,455.25,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17955,4.05,1.22,455.14,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17956,4.05,1.22,455.14,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17957,4.05,1.22,455.14,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17958,4.05,1.22,455.21,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17959,4.05,1.22,455.25,23.2,209,4.053,,,,,,,,,,,,,,,,,,
17960,4.05,1.22,455.14,23.2,209,4.054,,,,,,,,,,,,,,,,,,
17961,4.05,1.22,455.21,23.2,209,4.054,,,,,,,,,,,,,,,,,,
17962,4.05,1.22,455.36,23.2,209,4.054,,,,,,,,,,,,,,,,,,
17963,4.05,1.23,455.43,23.2,211,4.054,,,,,,,,,,,,,,,,,,
17964,4.06,1.23,455.73,23.2,212,4.054,,,,,,,,,,,,,,,,,,
17965,4.05,1.23,455.80,23.2,212,4.053,,,,,,,,,,,,,,,,,,
17966,4.05,1.23,455.80,23.2,212,4.053,,,,,,,,,,,,,,,,,,
17967,4.05,1.23,455.84,23.2,212,4.052,,,,,,,,,,,,,,,,,,
17968,4.05,1.23,455.92,23.2,212,4.052,,,,,,,,,,,,,,,,,,
17969,4.05,1.23,456.06,23.2,212,4.051,,,,,,,,,,,,,,,,,,
17970,4.05,1.23,456.14,23.2,212,4.051,,,,,,,,,,,,,,,,,,
17971,4.05,1.23,456.18,23.2,212,4.051,,,,,,,,,,,,,,,,,,
17972,4.05,1.22,456.14,23.2,210,4.051,,,,,,,,,,,,,,,,,,
17973,4.05,1.22,456.25,23.2,209,4.051,,,,,,,,,,,,,,,,,,
17974,4.05,1.22,456.21,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17975,4.05,1.22,456.29,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17976,4.05,1.22,456.32,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17977,4.05,1.22,456.32,23.2,210,4.052,,,,,,,,,,,,,,,,,,
17978,4.05,1.22,456.44,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17979,4.05,1.22,456.51,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17980,4.05,1.22,456.55,23.2,209,4.053,,,,,,,,,,,,,,,,,,
17981,4.05,1.22,456.70,23.2,209,4.052,,,,,,,,,,,,,,,,,,
17982,4.05,1.22,456.62,23.2,209,4.052,,,,,,,,,,,,,,,,,,
17983,4.05,1.22,456.77,23.2,209,4.052,,,,,,,,,,,,,,,,,,
17984,4.05,1.22,456.62,23.2,209,4.052,,,,,,,,,,,,,,,,,,
17985,4.05,1.22,456.55,23.2,209,4.052,,,,,,,,,,,,,,,,,,
17986,4.05,1.22,456.73,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17987,4.05,1.22,456.77,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17988,4.05,1.23,456.84,23.2,211,4.053,,,,,,,,,,,,,,,,,,
17989,4.05,1.22,456.77,23.2,210,4.053,,,,,,,,,,,,,,,,,,
17990,4.05,1.22,456.84,23.2,210,4.054,,,,,,,,,,,,,,,,,,
17991,4.05,1.22,457.18,23.2,210,4.054,,,,,,,,,,,,,,,,,,
17992,4.05,1.22,457.36,23.2,210,4.054,,,,,,,,,,,,,,,,,,
17993,4.05,1.22,457.59,23.2,210,4.054,,,,,,,,,,,,,,,,,,
17994,4.05,1.22,457.77,23.2,210,4.054,,,,,,,,,,,,,,,,,,
17995,4.05,1.22,458.00,23.2,210,4.054,,,,,,,,,,,,,,,,,,
17996,4.05,1.22,458.11,23.2,209,4.054,,,,,,,,,,,,,,,,,,
17997,4.05,1.22,458.18,23.2,209,4.054,,,,,,,,,,,,,,,,,,
17998,4.05,1.22,458.29,23.2,209,4.054,,,,,,,,,,,,,,,,,,
17999,4.05,1.22,458.40,23.2,209,4.054,,,,,,,,,,,,,,,,,,
18000,4.05,1.22,458.44,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18001,4.05,1.22,458.48,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18002,4.05,1.22,458.59,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18003,4.05,1.22,458.70,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18004,4.05,1.22,458.70,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18005,4.05,1.22,458.74,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18006,4.05,1.22,458.66,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18007,4.05,1.22,458.70,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18008,4.05,1.22,458.59,23.2,209,4.054,,,,,,,,,,,,,,,,,,
18009,4.05,1.22,458.63,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18010,4.05,1.22,458.55,23.2,210,4.053,,,,,,,,,,,,,,,,,,
18011,4.05,1.22,458.70,23.2,210,4.053,,,,,,,,,,,,,,,,,,
18012,4.05,1.22,458.74,23.2,210,4.053,,,,,,,,,,,,,,,,,,
18013,4.05,1.22,458.55,23.2,210,4.053,,,,,,,,,,,,,,,,,,
18014,4.05,1.22,458.63,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18015,4.05,1.22,458.63,23.2,210,4.053,,,,,,,,,,,,,,,,,,
18016,4.05,1.22,458.48,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18017,4.06,1.22,458.44,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18018,4.05,1.22,458.48,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18019,4.06,1.22,458.59,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18020,4.05,1.22,458.55,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18021,4.05,1.23,458.51,23.2,211,4.055,,,,,,,,,,,,,,,,,,
18022,4.06,1.23,458.59,23.2,211,4.055,,,,,,,,,,,,,,,,,,
18023,4.06,1.23,458.66,23.2,211,4.055,,,,,,,,,,,,,,,,,,
18024,4.05,1.23,458.63,23.2,212,4.055,,,,,,,,,,,,,,,,,,
18025,4.05,1.22,458.74,23.2,211,4.055,,,,,,,,,,,,,,,,,,
18026,4.05,1.22,458.74,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18027,4.05,1.22,458.77,23.2,211,4.054,,,,,,,,,,,,,,,,,,
18028,4.06,1.23,458.89,23.2,212,4.054,,,,,,,,,,,,,,,,,,
18029,4.05,1.22,458.96,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18030,4.05,1.22,459.11,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18031,4.05,1.22,459.37,23.2,211,4.054,,,,,,,,,,,,,,,,,,
18032,4.06,1.23,459.55,23.2,211,4.054,,,,,,,,,,,,,,,,,,
18033,4.06,1.23,459.59,23.2,211,4.055,,,,,,,,,,,,,,,,,,
18034,4.05,1.22,459.55,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18035,4.05,1.22,459.74,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18036,4.05,1.22,459.67,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18037,4.06,1.22,459.74,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18038,4.05,1.22,459.78,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18039,4.06,1.22,459.93,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18040,4.06,1.22,459.81,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18041,4.05,1.22,459.93,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18042,4.06,1.22,459.96,23.2,209,4.055,,,,,,,,,,,,,,,,,,
18043,4.05,1.22,460.00,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18044,4.05,1.22,459.96,23.2,210,4.055,,,,,,,,,,,,,,,,,,
18045,4.05,1.22,459.89,23.2,210,4.056,,,,,,,,,,,,,,,,,,
18046,4.06,1.22,459.81,23.2,210,4.056,,,,,,,,,,,,,,,,,,
18047,4.06,1.23,459.67,23.2,211,4.057,,,,,,,,,,,,,,,,,,
18048,4.06,1.22,459.67,23.2,211,4.057,,,,,,,,,,,,,,,,,,
18049,4.06,1.23,459.78,23.2,211,4.057,,,,,,,,,,,,,,,,,,
18050,4.06,1.22,459.93,23.2,211,4.058,,,,,,,,,,,,,,,,,,
18051,4.06,1.22,460.00,23.2,210,4.058,,,,,,,,,,,,,,,,,,
18052,4.06,1.23,459.96,23.2,211,4.058,,,,,,,,,,,,,,,,,,
18053,4.06,1.23,460.04,23.2,211,4.058,,,,,,,,,,,,,,,,,,
18054,4.06,1.23,460.11,23.2,211,4.057,,,,,,,,,,,,,,,,,,
18055,4.06,1.23,460.19,23.2,211,4.057,,,,,,,,,,,,,,,,,,
18056,4.06,1.23,460.41,23.2,211,4.056,,,,,,,,,,,,,,,,,,
18057,4.05,1.23,460.41,23.2,211,4.056,,,,,,,,,,,,,,,,,,
18058,4.05,1.23,460.45,23.2,211,4.055,,,,,,,,,,,,,,,,,,
18059,4.06,1.23,460.48,23.2,211,4.055,,,,,,,,,,,,,,,,,,
18060,4.06,1.23,460.56,23.2,212,4.055,,,,,,,,,,,,,,,,,,
18061,4.06,1.23,460.67,23.2,212,4.055,,,,,,,,,,,,,,,,,,
18062,4.06,1.22,460.59,23.2,211,4.055,,,,,,,,,,,,,,,,,,
18063,4.05,1.22,460.67,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18064,4.05,1.22,460.71,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18065,4.05,1.22,460.67,23.2,210,4.054,,,,,,,,,,,,,,,,,,
18066,4.05,1.22,460.85,23.2,210,4.053,,,,,,,,,,,,,,,,,,
18067,4.05,1.22,460.71,23.2,210,4.053,,,,,,,,,,,,,,,,,,
18068,4.05,1.22,460.89,23.2,209,4.053,,,,,,,,,,,,,,,,,,
18069,4.05,1.22,460.85,23.2,209,4.054,,,,,,,,,,,,,,,,,,
18070,4.05,1.22,460.93,23.2,209,4.054,,,,,,,,,,,,,,,,,,
18071,4.06,1.22,461.00,23.2,209,4.055,,,,,,,,,,,,,,,,,,
