"Time","Q-S151 CO2","Temperature","Q-S102 O2","Q-G265 Flow V","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
329,461.15,23.9,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
330,461.07,23.9,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
331,461.04,23.9,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
332,460.93,23.9,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
333,461.11,23.9,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
334,461.11,23.9,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
335,461.19,23.9,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
336,461.30,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
337,461.37,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
338,461.48,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
339,461.48,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
340,461.48,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
341,461.52,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
342,461.37,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
343,461.63,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
344,461.59,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
345,461.63,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
346,461.56,23.8,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
347,461.63,23.8,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
348,461.78,23.8,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
349,461.74,23.8,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
350,461.85,23.8,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
351,461.93,23.8,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
352,461.96,23.8,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
353,461.96,23.8,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
354,461.63,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
355,461.48,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
356,461.00,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
357,461.07,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
358,461.30,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
359,461.19,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
360,461.26,23.8,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
361,461.07,23.8,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
362,461.11,23.8,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
363,461.19,23.8,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
364,461.26,23.8,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
365,461.30,23.8,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
366,461.37,23.8,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
367,461.45,23.8,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
368,461.48,23.8,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
369,461.52,23.8,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
370,461.19,23.8,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
371,461.45,23.8,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
372,461.37,23.8,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
373,461.41,23.8,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
374,461.63,23.8,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
375,461.82,23.8,4.02,1.24,216,4.018,,,,,,,,,,,,,,,,,,
376,461.70,23.8,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
377,461.59,23.8,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
378,461.48,23.8,4.02,1.24,216,4.018,,,,,,,,,,,,,,,,,,
379,461.52,23.8,4.02,1.24,216,4.018,,,,,,,,,,,,,,,,,,
380,461.85,23.8,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
381,461.85,23.8,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
382,461.85,23.8,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
383,461.82,23.8,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
384,461.70,23.8,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
385,461.48,23.8,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
386,461.45,23.8,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
387,461.37,23.8,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
388,461.33,23.8,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
389,461.22,23.8,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
390,461.19,23.8,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
391,461.11,23.8,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
392,461.26,23.8,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
393,461.26,23.7,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
394,461.37,23.7,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
395,461.48,23.7,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
396,461.56,23.7,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
397,461.56,23.7,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
398,461.78,23.7,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
399,461.93,23.7,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
400,461.85,23.7,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
401,461.93,23.7,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
402,461.89,23.7,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
403,461.89,23.7,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
404,461.85,23.7,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
405,461.41,23.7,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
406,461.56,23.7,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
407,461.82,23.7,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
408,461.78,23.7,4.02,1.24,214,4.018,,,,,,,,,,,,,,,,,,
409,461.33,23.7,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
410,461.59,23.7,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
411,461.59,23.7,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
412,461.63,23.7,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
413,461.56,23.7,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
414,461.41,23.7,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
415,461.30,23.7,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
416,461.33,23.7,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
417,461.30,23.7,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
418,461.15,23.7,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
419,461.00,23.7,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
420,461.33,23.7,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
421,461.11,23.7,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
422,461.15,23.7,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
423,461.48,23.7,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
424,461.52,23.7,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
425,461.63,23.7,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
426,461.82,23.7,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
427,462.08,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
428,462.15,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
429,462.37,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
430,462.15,23.7,4.02,1.25,217,4.020,,,,,,,,,,,,,,,,,,
431,462.52,23.7,4.02,1.25,217,4.020,,,,,,,,,,,,,,,,,,
432,462.59,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
433,462.15,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
434,462.22,23.7,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
435,462.59,23.7,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
436,462.63,23.7,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
437,462.59,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
438,462.48,23.7,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
439,462.45,23.7,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
440,462.48,23.7,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
441,462.45,23.7,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
442,462.56,23.7,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
443,462.48,23.7,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
444,462.22,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
445,462.00,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
446,462.00,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
447,461.78,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
448,461.56,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
449,461.56,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
450,461.48,23.7,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
451,461.48,23.6,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
452,461.45,23.6,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
453,461.48,23.6,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
454,461.56,23.6,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
455,461.67,23.6,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
456,461.70,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
457,461.82,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
458,461.48,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
459,461.59,23.6,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
460,462.08,23.6,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
461,462.15,23.6,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
462,462.26,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
463,462.26,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
464,462.30,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
465,462.19,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
466,462.15,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
467,462.19,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
468,462.00,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
469,461.93,23.6,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
470,461.48,23.6,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
471,461.48,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
472,461.89,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
473,461.89,23.6,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
474,461.96,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
475,461.59,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
476,461.52,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
477,461.41,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
478,461.45,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
479,461.37,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
480,461.33,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
481,461.04,23.6,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
482,461.15,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
483,461.19,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
484,461.26,23.6,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
485,461.33,23.6,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
486,461.52,23.6,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
487,461.52,23.6,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
488,461.45,23.6,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
489,461.67,23.6,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
490,461.82,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
491,461.85,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
492,461.74,23.6,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
493,461.74,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
494,461.82,23.6,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
495,461.89,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
496,461.93,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
497,461.93,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
498,461.78,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
499,461.78,23.6,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
500,461.78,23.6,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
501,461.78,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
502,461.78,23.6,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
503,461.78,23.6,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
504,461.74,23.6,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
505,461.56,23.6,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
506,461.41,23.6,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
507,461.33,23.6,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
508,461.26,23.6,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
509,461.19,23.6,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
510,461.11,23.6,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
511,461.11,23.6,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
512,461.15,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
513,460.85,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
514,460.74,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
515,460.93,23.6,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
516,461.00,23.6,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
517,461.33,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
518,461.22,23.6,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
519,461.33,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
520,461.45,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
521,461.45,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
522,461.37,23.5,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
523,461.45,23.5,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
524,461.41,23.5,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
525,461.45,23.5,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
526,461.45,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
527,461.45,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
528,461.41,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
529,461.45,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
530,461.37,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
531,461.41,23.5,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
532,461.30,23.5,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
533,461.26,23.5,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
534,461.33,23.5,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
535,461.19,23.5,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
536,460.96,23.5,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
537,460.93,23.5,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
538,460.89,23.5,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
539,460.63,23.5,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
540,460.74,23.5,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
541,460.85,23.5,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
542,460.74,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
543,460.93,23.5,4.02,1.24,216,4.021,,,,,,,,,,,,,,,,,,
544,460.96,23.5,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
545,461.00,23.5,4.02,1.24,216,4.021,,,,,,,,,,,,,,,,,,
546,461.22,23.5,4.02,1.24,216,4.021,,,,,,,,,,,,,,,,,,
547,461.30,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
548,461.33,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
549,461.52,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
550,461.56,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
551,461.56,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
552,461.59,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
553,461.63,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
554,461.67,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
555,461.63,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
556,461.59,23.5,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
557,461.11,23.5,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
558,461.33,23.5,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
559,461.37,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
560,461.41,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
561,461.48,23.5,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
562,461.52,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
563,461.52,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
564,461.48,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
565,461.52,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
566,461.26,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
567,461.19,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
568,461.19,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
569,461.19,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
570,461.11,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
571,461.04,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
572,460.96,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
573,460.70,23.5,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
574,460.78,23.5,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
575,460.89,23.5,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
576,461.15,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
577,461.33,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
578,461.33,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
579,461.33,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
580,461.37,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
581,460.93,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
582,461.00,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
583,461.22,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
584,461.30,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
585,461.19,23.5,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
586,461.19,23.5,4.02,1.24,216,4.021,,,,,,,,,,,,,,,,,,
587,461.22,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
588,461.30,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
589,461.30,23.5,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
590,461.26,23.5,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
591,461.33,23.5,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
592,461.33,23.5,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
593,461.26,23.5,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
594,461.04,23.5,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
595,461.22,23.5,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
596,460.70,23.5,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
597,461.04,23.5,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
598,460.93,23.5,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
599,460.89,23.4,4.02,1.24,214,4.022,,,,,,,,,,,,,,,,,,
600,460.85,23.4,4.02,1.24,214,4.022,,,,,,,,,,,,,,,,,,
601,460.89,23.4,4.02,1.24,214,4.022,,,,,,,,,,,,,,,,,,
602,460.89,23.4,4.02,1.24,214,4.022,,,,,,,,,,,,,,,,,,
603,460.89,23.4,4.02,1.24,214,4.022,,,,,,,,,,,,,,,,,,
604,460.85,23.4,4.02,1.24,215,4.022,,,,,,,,,,,,,,,,,,
605,460.89,23.4,4.02,1.24,214,4.022,,,,,,,,,,,,,,,,,,
606,461.04,23.4,4.02,1.24,215,4.022,,,,,,,,,,,,,,,,,,
607,461.22,23.4,4.02,1.24,214,4.022,,,,,,,,,,,,,,,,,,
608,461.15,23.4,4.02,1.24,214,4.022,,,,,,,,,,,,,,,,,,
609,461.22,23.4,4.02,1.24,214,4.023,,,,,,,,,,,,,,,,,,
610,461.30,23.4,4.02,1.24,215,4.023,,,,,,,,,,,,,,,,,,
611,461.41,23.4,4.02,1.24,215,4.023,,,,,,,,,,,,,,,,,,
612,461.37,23.4,4.02,1.24,215,4.023,,,,,,,,,,,,,,,,,,
613,461.37,23.4,4.02,1.24,215,4.022,,,,,,,,,,,,,,,,,,
614,461.48,23.4,4.02,1.24,215,4.022,,,,,,,,,,,,,,,,,,
615,461.45,23.4,4.02,1.24,215,4.022,,,,,,,,,,,,,,,,,,
616,461.48,23.4,4.02,1.24,215,4.022,,,,,,,,,,,,,,,,,,
617,461.45,23.4,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
618,461.41,23.4,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
619,461.26,23.4,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
620,461.26,23.4,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
621,461.37,23.4,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
622,461.59,23.4,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
623,461.89,23.4,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
624,462.08,23.4,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
625,462.56,23.4,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
626,462.59,23.4,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
627,462.67,23.4,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
628,462.67,23.4,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
629,462.96,23.4,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
630,463.08,23.4,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
631,463.19,23.4,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
632,463.22,23.4,4.02,1.24,216,4.018,,,,,,,,,,,,,,,,,,
633,463.41,23.4,4.02,1.24,216,4.018,,,,,,,,,,,,,,,,,,
634,463.52,23.4,4.02,1.25,216,4.018,,,,,,,,,,,,,,,,,,
635,463.56,23.4,4.02,1.24,216,4.018,,,,,,,,,,,,,,,,,,
636,463.74,23.4,4.02,1.24,216,4.018,,,,,,,,,,,,,,,,,,
637,464.00,23.4,4.02,1.24,215,4.018,,,,,,,,,,,,,,,,,,
638,464.41,23.4,4.02,1.24,215,4.017,,,,,,,,,,,,,,,,,,
639,464.45,23.4,4.02,1.24,215,4.017,,,,,,,,,,,,,,,,,,
640,464.59,23.4,4.02,1.24,215,4.017,,,,,,,,,,,,,,,,,,
641,464.93,23.4,4.02,1.24,214,4.017,,,,,,,,,,,,,,,,,,
642,465.19,23.4,4.02,1.24,215,4.016,,,,,,,,,,,,,,,,,,
643,465.15,23.4,4.02,1.24,214,4.016,,,,,,,,,,,,,,,,,,
644,465.60,23.4,4.02,1.24,214,4.016,,,,,,,,,,,,,,,,,,
645,465.56,23.4,4.02,1.24,214,4.016,,,,,,,,,,,,,,,,,,
646,465.71,23.4,4.02,1.24,214,4.016,,,,,,,,,,,,,,,,,,
647,465.85,23.4,4.02,1.24,214,4.016,,,,,,,,,,,,,,,,,,
648,465.97,23.4,4.02,1.24,214,4.016,,,,,,,,,,,,,,,,,,
649,466.19,23.4,4.02,1.24,215,4.016,,,,,,,,,,,,,,,,,,
650,466.41,23.4,4.02,1.24,215,4.016,,,,,,,,,,,,,,,,,,
651,466.60,23.4,4.02,1.24,215,4.016,,,,,,,,,,,,,,,,,,
652,467.23,23.4,4.02,1.24,215,4.016,,,,,,,,,,,,,,,,,,
653,467.37,23.4,4.02,1.24,215,4.016,,,,,,,,,,,,,,,,,,
654,467.63,23.4,4.02,1.24,215,4.016,,,,,,,,,,,,,,,,,,
655,467.86,23.4,4.02,1.24,215,4.017,,,,,,,,,,,,,,,,,,
656,467.97,23.4,4.02,1.24,215,4.016,,,,,,,,,,,,,,,,,,
657,467.78,23.4,4.02,1.24,215,4.016,,,,,,,,,,,,,,,,,,
